name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
뜰안에 정원,음식점,인천광역시 강화군 삼산면 삼산남로 827,37.68543363,126.3171352,,,,,인천 강화군 삼산면 삼산남로 827
라즈 인천공항,음식점,인천광역시 중구 공항로424번길 72 (운서동),37.43883004,126.4628883,,,,,인천 중구 공항로424번길 72
레인보우 차이홍,음식점,인천광역시 연수구 센트럴로 123 (송도동),37.3881431,126.6455531,,,,,인천 연수구 센트럴로 123
만미가셀프장어구이,음식점,인천광역시 서구 백범로622번길 20 (가좌동),37.47857242,126.6879096,,,,,인천 서구 백범로622번길 20
명품관,음식점,인천광역시 중구 신도시남로141번길 13-5 (운서동),37.49344299,126.4890595,,,,,인천 중구 신도시남로141번길 13-5
모심갈비,음식점,인천광역시 남동구 용천로97번길 3 (구월동),37.45801656,126.7146015,,,,,인천 남동구 용천로97번길 3
문차이나,음식점,인천광역시 중구 차이나타운로 20 (북성동2가),37.47756091,126.6191008,,,,,인천 중구 차이나타운로 20
밀채바지락칼국수,음식점,인천광역시 부평구 경원대로1232번길 2 (산곡동),37.48668625,126.7081821,,,,,인천 부평구 경원대로1232번길 2
바다세상,음식점,인천광역시 강화군 삼산면 삼산남로 865,37.68685347,126.3134305,,,,,인천 강화군 삼산면 삼산남로 865
바다식당,음식점,인천광역시 옹진군 북도면 신도로 248,37.52795346,126.4364196,,,,,인천 옹진군 북도면 신도로 248
바베큐광장,음식점,인천광역시 연수구 청량로 55 (동춘동),37.41377602,126.6589017,,,,,인천 연수구 청량로 55
밥도둑꽃게,음식점,인천광역시 부평구 경원대로1367번길 42-12 (부평동),37.4931962,126.7213606,,,,,인천 부평구 경원대로1367번길 42-12
범호고향밥상,음식점,인천광역시 강화군 화도면 마니산로675번길 17,37.63284637,126.4243791,,,,,인천 강화군 화도면 마니산로675번길 17
별미정숯불장어,음식점,인천광역시 강화군 선원면 더리미길 10,37.72293602,126.5122456,,,,,인천 강화군 선원면 더리미길 10
가조,음식점,인천광역시 중구 신포로46번길 25 (내동),37.47249185,126.6275507,,,,,인천 중구 신포로46번길 25
보릿골계산점,음식점,인천광역시 계양구 장제로 799 (계산동),37.53929552,126.7342066,,,,,인천 계양구 장제로 799
본래순대 인천송림점,음식점,인천광역시 동구 동산로 70 (송림동),37.47386349,126.6466939,,,,,인천 동구 동산로 70
부뚜막애순두부 학익점,음식점,인천광역시 미추홀구 매소홀로427번길 3 (학익동),37.44010027,126.6694254,,,,,인천 미추홀구 매소홀로427번길 3
숯불 갈비가,음식점,인천광역시 부평구 부평대로 301 (청천동),37.5187406,126.7208602,,,,,인천 부평구 부평대로 301
부영선지국,음식점,인천광역시 미추홀구 장천로14번길 20 (숭의동),37.45856996,126.6473173,,,,,인천 미추홀구 장천로14번길 20
부평직화구이쌈밥,음식점,인천광역시 부평구 부평대로 90 (부평동),37.49955599,126.7224547,,,,,인천 부평구 부평대로 90
빕스 계산점,음식점,인천광역시 계양구 장제로 807 (계산동),37.5400608,126.7343538,,,,,인천 계양구 장제로 807
강선생의 냉면 막국수,음식점,인천광역시 서구 담지로86번길 5-41 (청라동),37.53789963,126.6622229,,,,,인천 서구 담지로86번길 5-41
사곶냉면,음식점,인천광역시 옹진군 백령면 사곶로122번길 54-19,37.95394938,124.7166554,,,,,인천 옹진군 백령면 사곶로122번길 54-19
