name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
무의도 빨간지붕,카페,인천광역시?중구?무의동 21-8,37.37579471,126.4326954,,,,,인천광역시 중구 대무의로 488 (무의동)
안나로즈,카페,인천광역시?중구?중앙동2가 21,37.47316551,126.6215334,,,,,인천광역시 중구 신포로27번길 73 (중앙동2가)
신포커피,카페,인천광역시?중구?중앙동4가 1-8,37.47139312,126.6249453,,,,,인천광역시 중구 신포로 27 (중앙동4가)
로드카페(Road Cafe),카페,인천광역시?중구?운서동 2855,37.42324776,126.4266669,,,,,"인천광역시 중구 영종해안남로 32, 5동 110호 (운서동, 종합회타운)"
낭만카페,카페,인천광역시?중구?신포동?12-62,37.47097565,126.6266409,,,,,"인천광역시 중구 우현로39번길 12 (신포동, 2층)"
파크우드관광호텔라운지,카페,인천광역시?중구?덕교동 128-12 호텔파크우드,37.42631419,126.4218282,,,,,인천광역시 중구 마시란로 34 (덕교동)
그녀의 정원,카페,인천광역시?중구?송학동3가 4-2,37.47320151,126.6261888,,,,,인천광역시 중구 신포로47번길 6 (송학동3가)
이디야커피 을왕리점,카페,인천광역시?중구?을왕동 755-30,37.44597001,126.3745103,,,,,인천광역시 중구 을왕로 10 (을왕동)
투썸플레이스(동인천역점),카페,인천 중구 인현동 20-11,37.47478774,126.6305492,,,,,인천 중구 우현로87번길 2
레드,카페,인천광역시?중구?신포동 23-13,37.4707947,126.6260916,,,,,"인천광역시 중구 우현로39번길 15-2, 2층 (신포동)"
커피마시는 다락방,카페,인천광역시?중구?북성동2가 11-13,37.47534765,126.6178074,,,,,인천광역시 중구 차이나타운로44번길 31-7 (북성동2가)
카페카나(CAFE KANA),카페,인천광역시?중구?신흥동3가 31-13 인천유림노르웨이숲에듀오션,37.45179654,126.6272098,,,,,"인천광역시 중구 서해대로 278, 근린생활시설2동 1층 113호 (신흥동3가, 인천유림노르웨이숲에듀오션)"
레드피아노,카페,인천광역시?중구?을왕동 717-12,37.44652029,126.3729529,,,,,"인천광역시 중구 을왕로 52, 1,2,3,4층 (을왕동)"
